vhash,dport,packet_size,n_src,n_dst
34d50c6c88c853ca250cece1fcba3bfa,8181,79,5,1
0ca749ce97896824944dc269e1a314b5,3128,298,1,1
d2ff3c3b25f8d5886ad208f5abbf9cd1,25565,60,1,1
594a65253fabb907ba0497a37e028df1,25565,62,1,1
c05dcd6670dc25ee07a82a18bf06f4fc,5601,298,1,1
773a318951a3dce8927e4c4efbc9eac4,7779,297,1,1
733ab963153e017f7f7159b2f0f2be58,83,296,1,1
9e1952cb858d8064e1e0576edf4d29dc,992,557,1,1
b71f9d3d555ef03e0e4656f66009ccb4,8001,298,1,1
771897010ee41c4a0aef3f39fbf19050,4782,298,1,1
4606aec6ba857ef070b40c593bb59359,10243,298,1,1
8c8a580b389389b42d69eb536b1d78ae,13579,299,1,1
d237d54e2ae8253d5777fa400ceeb577,80,293,1,1
2a2e6e3e3653cd9e63a74a1960a3a1a4,7777,297,1,1
0724fe62decb5e6a95dbecf97f899081,9981,297,1,1
ff6aa6ab54f0d72bad6d9002bd6d9028,4848,298,2,1
f84e77cf3458a85dab70e7b821324022,8090,298,1,1
2b09febb7915a014baef447be16d1314,3128,298,1,1
848089ce5dea3ad34267e3e180f24b82,9869,298,1,1
fa375537ec57946f419072327c153f46,8010,298,1,1
8fc55d3b4d0bac0ce820f57194ec1a7c,8086,298,1,1
989a3baa6c23317b3d7366b6e9eea840,8086,297,1,1
fe98ce4ade919ef2695ea68bc49c8d17,995,557,1,1
66efc2c981a550dfbbd19f3f1be4bbb5,4664,298,1,1
91c2c7580b951a6997b005dbf3b1e6f6,102,62,3,4
e6d8ee1a2069df4bd01a1bd119d243b1,3000,298,1,1
7a668e8e7dcc7b9dc3d4374a180848e9,23424,298,1,1
284786ce4cf46bf9269e4206d1080c49,2082,298,1,1
fa9e379c2e81ab050cfbf06f8e3f9b30,51106,299,1,1
36882d0a23bee8fef6e402a8a05b3c67,7547,296,1,1
bc51b59f22057d05cd5c8852bdcfe208,8889,557,1,1
9060be391179c4a0a188e7d7abe501b6,8889,79,3,1
84e65fb893bf1bad15aa4a7b9e810c8e,1234,116,1,1
6d8f69c33e9b9a5d69d76643d536998d,8089,557,1,1
ef1979a4dbd258d0e612a5a3b52250ec,8089,79,2,1
1dd737b8f1ac01050236310efbf962f3,7547,298,1,1
e5cea22d8f0febb27a192e42d331fe66,8080,298,1,1
e63f50ad05c28788a69a46542b64dadc,49153,121,1,1
839f5687797bfad7176b613d2f1a4135,84,295,1,1
c4666847162e04c02cd5b3cef8d33076,113,50,1,1
4f903a35355132b18e363139b79cc780,8834,557,1,1
8fdab5494685644bdb627a42cf4b57bf,8834,79,1,1
f7a4571332022408d359158c5e1d9d27,7474,297,1,1
e5203de51762a432ec5e97c590d35bad,3780,557,1,1
bdd34e035c63ebac975ad799e49897d0,3780,79,2,1
2de09d0ac430245894bb5b373f3ec86c,8080,298,2,1
eaafc2adbf35d10b0f1687bb1fd2c506,5985,297,1,1
16021508839c9e81f9ade595a68eda05,9595,297,1,1
d7d1218ad9f1767646dfb134987e4960,8443,557,1,1
e9e0afc83c6db5fa7af29b1e04d13fc2,8443,77,4,1
ed562acee1e938bb88809f8abaec80ba,8001,297,1,1
5be4fbf039e40ab0c5c204f626685c01,7657,298,1,1
5f6866a789e273307696316a1dff0460,8888,298,1,1
908ceb78fc1c3dcc4ae4c38d1e40442b,25105,299,1,1
d286528ae6b75c354112ddfefb5107f5,4840,100,1,1
36101d0947bc8999f68c4a77d129666d,10554,97,1,1
438e92d674037ff40769e86ec792b3d9,2086,298,1,1
fb114c2b764dd892623275272e35eaa8,8099,557,1,1
ac265e0b9820b4ab182d4ec1dc42a5ba,9001,557,1,1
c09fbf0d536ee7637eb77d8608f11166,9001,78,1,1
39f74a85403def38ea6de2f2c2f0a37a,554,95,1,1
1665520966b5e4e943c15dce2ff6ed8c,4567,298,2,1
8a59f46a51fea51b37390ff5da04a247,80,292,1,1
d14ee60fd28e50c218e8e60a8218e337,4840,100,1,1
986b027dadc79119ba982d8e01f8ca51,2376,557,1,1
cb9075162ebe4fef7343d82eecba283f,49152,119,1,1
82bfd00887410f64b50e855f72c389f4,2376,79,1,1
e039628f6753af87d8dae8c600c9189d,3128,298,1,1
167f0d7d93e4b9e27607d9ba8b1bbdf3,9080,297,1,1
e5d62914b3b484e4157df2fa0e0d5ebb,9443,557,1,1
a165170a916f6398789b9cb74704761c,9443,79,1,1
6318e226a8af8f312d069773f73296dc,8098,298,1,1
b2cb669bf4b55e285a6fd4274eb7279b,4848,298,1,1
4af9f92cac55a79e00863ff3c3947f8c,4443,557,1,1
e2c5f411d9e70c7d2d60084818e4bf0b,4443,78,2,1
630b19acfc25cdbeac779bf71e8bdc22,9595,298,1,1
a8c546b9460dbc6811b5d78be71f19df,7547,297,1,1
18d2ddc95afa516a03d14ea035e4e423,16993,557,1,1
fb46ade14ab193d962fa5983f0dd9f50,16993,78,2,1
cee336e31e07245bfff882daceb83801,9191,297,1,1
28221293ea46a93c54ae209cf5bcb316,3790,557,1,1
c27627f80bf671b9b3380765f5c8999d,8080,298,1,1
d17da1996c4c94fc60cd0cf137cb10ae,8010,298,3,1
d79726381ed89c4ae56b9e4c879d89be,2082,298,1,1
e43309095659b1a46454cfd048f277d6,9002,557,1,1
c1ca9468da77c6a2f52b647c5a35c108,9002,79,3,1
0684ee995c512f855da36cd9c45f4328,9001,557,1,1
c3d635bd52befe622667476119d32731,9001,79,1,1
1b53adcc0afc18a108e7b06832258699,4022,117,1,1
1f04e815c498d44226c5edc623454ec0,8089,557,1,1
4935b85252a261ed84544303e7e3cf6e,8089,79,1,1
a5bf8977e7d2ebfc619a996137e680fa,8080,298,1,1
690a66ca7f7c34e87741c5d857480636,8001,297,1,1
8dee0fe91a9a7013f204aff2fc7e15c3,443,557,1,1
e4d4e1f34f44dfc1e538b89b1b579cca,443,79,5,1
f35d2cc4a536b223afd3beefac4d98f4,8888,298,1,1
5f6e05d24e8b446f1c59e7d95637af76,5901,298,1,1
3530c173a72967efdfad8f6415834ccb,8081,557,1,1
46601468fc0838c417e713a957afa41a,8081,79,2,1
444fe5c35acb5af8b9c73561fa3773b7,5984,111,1,1
381fa0ea1002495f888361e61f94a332,2083,557,1,1
065e45dcb4b8c2300de7e592dba1feb6,2083,79,2,1
956dd295d774e6c23b265daf60829e55,4064,557,1,1
62b3da2d8d50dca8b7a5c997860cd7fc,7071,557,1,1
fa024f8ad2d09f5fbaff835327437817,7071,79,1,1
42ab2602307632d1a629b67abd744731,8008,298,1,1
420294694855ac6c793b64be058c1b1b,4064,557,1,1
8f71b1380b3a859f977acaed916cf203,25565,60,1,1
cb0db8319bbfd00e230d570df0f8fa48,25565,62,1,1
a3c047271940dd1142b136cfddc47c60,4064,557,1,1
ccdf42dea48146d0ba71650c4cc02a6a,28017,299,1,1
29e73e3d690dde7a6657d03661434a84,28017,299,1,1
4b79fa7985d8602b833fd6ee16e9ee27,9009,298,1,1
dddd64bfb6e076b4d718e5436dc1b4ab,55443,557,1,1
f2387c0edbae025a780f6aa7e8301f47,55443,79,2,1
7bf5a4fb3b6490363d9044cd29e97fd6,3780,557,1,1
1defb0da35279dc13000d9a909dc4d9a,3780,78,2,1
45c3dce2e49a9684f95b79b9ac3a38e9,8112,298,1,1
be5f3865758eadce8afd0a695ea8aa52,8086,298,1,1
3aa7f90156c1b1d58e43f1dd9bf72a96,3128,298,1,1
b40046ed05a72f334c3a532a2173ca8d,2376,557,1,1
32e04b18779c6075366293efde90828c,2376,78,1,1
6f977f4522789a81ba0957581377b148,10554,97,1,1
a9c7fb2f8a85803b5b5a49df582c3d84,3749,298,1,1
0c805da1bef50bb13635b17b91af38dd,23424,299,1,1
58d81e72c572075ac01ea24331835cfe,8334,298,1,1
109f9085b522ac7ac0ac257a750606d3,8139,557,1,1
5d7f66db332123887fe4ec6332743da1,8139,78,4,1
9c093a8325f45661c282edc840f8f6a0,9943,557,1,1
f9bbda0ee86a68b6b597b915f3385c13,9943,79,1,1
06769556acaf34c23a9f96a8e32f4107,1883,79,1,1
39e921822901d5b3bf41f149194a5aa8,4840,100,1,1
2af446487e4d859e3d3ad31465e73946,49,52,1,1
c06bc47acac842a6c8ccc89c0abab2bd,16010,175,1,1
b0312ffbbc609fb5dfab0f6ec8a0ef00,49153,121,1,1
e2cce33ce7a691e4aaaff46703aae789,27015,58,1,1
a9eaabffe1d408b4fbeba7b999789a14,9002,557,1,1
2d278db384527a09993c0c7df6fbfa51,2083,557,1,1
396a6301c1f75ca7a2590e4da253e759,2083,79,3,1
964f1f899b593247b23ec3d6ce393fa7,9002,78,1,1
efbd456907332f244625c722ca2b016d,9443,557,1,1
c5364494e8159310d1ba279d93c2252c,9443,78,1,1
79e505d577a241e94a03f2bfde86d4ff,992,557,1,1
def7df6aefb4276549ccd82d3e0943b6,443,557,1,1
7ed296e7463392a10a9695c116fe4ea0,443,79,1,1
77cafc1ca77cb7e4c0e4ad80fd2ca9a3,8001,298,1,1
0968e0a574f49ff6c2852b8121e2d366,1311,298,1,1
e9d110a54cdcb124a013eb945a69e4a1,9009,297,1,1
d05c87c104d186cb6f198a8ae4cb208f,7547,298,1,1
b0cede765c32e9f2e57a03fc812ec90b,8554,96,1,1
04458cb37b0e92e2a070d25e2622f954,9001,557,1,1
dc1bc7fe167683e35c428ba7c38a02b9,9001,78,2,1
06ad993b5eff536817545b682055d855,4443,557,1,1
2202ab517cc376a39b79c0171edc6063,4443,79,3,1
e7dfc64f1f58c15748d1604071bedc67,5985,296,1,1
4bc2fded178c5e8e222dc4fc3fede6e2,4664,297,2,1
a1c11c1106b5d4c83e65bfa8141ba075,9943,557,1,1
3e4b37bb225d37f2ea20592f87deba58,88,296,1,1
c67d04bb256969bd4d8a4e99ce45d1ff,10554,96,1,1
ca1065f99ba67473c5c481c84341934a,8181,557,1,1
001d15cc9cd03030e2b09d97644caebc,8181,78,3,1
1a65ecb73976308a7d12a2330513fe94,8099,557,1,1
1471de390843bd5e0ab758dbbcc3e99b,8000,297,1,1
a0048be3b2ec17915c5115b45bf88dec,445,91,1,1
b625677c0e06d90ea6c64c81a08c3148,7071,557,1,1
8faad3ccc3585c9bf0b1a901c25bbd4c,7071,78,1,1
0d99567c7ec1ae634609bc2267155a50,995,557,1,1
d5e7ea586909c1ce787385f3655a0cee,445,102,1,1
9b611a482a5e49dfda95ff5055007f11,8089,557,1,1
33abde1194bab4a772de0dd47ed324a6,8089,79,2,1
bb71610fdd8bd552b5e22bc757a72ea1,1311,297,1,1
e2c5937f1b800ecbe1392082c10f591f,3128,297,1,1
9ac36653fd3fad1ea9987e73667f9211,2480,297,1,1
ce009ce01d0c9c02b2cfdaf89d2d96a8,9200,297,1,1
c840e988c12ce22a0ff7808ee6b87b18,7779,298,1,1
e7df2bb53d6408a55ac3ea244f8b016a,49152,119,1,1
f47a9fdca70b2e15163212742fbafd0b,5986,557,1,1
208501608182f4839205bd1536696ba5,5986,78,2,1
b3877a958222997e5c161af05bd876be,113,50,1,1
1d933758a0016d609ef766372c0858cd,84,295,1,1
48d8abf79b1b3b3955d5ea708052f390,8112,298,1,1
d41748a1a84fc2cde66cdd43e2d003e4,3128,297,1,1
c56df15f19770fdb1591ca1795325608,8086,298,1,1
ea27ab0bd18940a42ddd4ff12507249b,2480,298,1,1
4d86901d2dbf772e6e58f938505fe200,8140,557,1,1
743de66f8bf71ec308f977cdf84f5e2f,8140,79,1,1
0da429cfd36ad9fc473c46285c375523,51106,299,1,1
2595a6a8b88742b4ddf158eb5e46547c,2087,557,1,1
b9244d693d55dc5b80cd650fdbd6a0c6,55553,557,1,1
eec7ba1474a9463840148e6a222a7bb9,2087,78,2,1
a852ee9c87c6680ace192953b98dd46c,55553,79,2,1
e2ee8cec3e4545b70de5a965a91bc561,16010,175,1,1
8c91fa516025c391fbbefff3416d68f5,7547,298,1,1
47948f6d03c5c53e6c646bda962a287f,81,296,1,1
e880c455e71e34aca99ef95f8fb3df8c,2376,557,1,1
8604870e63949bac191e11ed49372519,2376,78,1,1
9aed64ecf50d3430127c427353593525,8001,298,1,1
881587b07452bcf9ac4bf7c4c6037894,8010,298,1,1
c5172d971ff0398303412eb413c19335,8090,298,1,1
b22c98a4ea41866d2a9ae42e3d560a08,8001,298,1,1
d0912d5525547280b9ddda8567e9f50f,9000,557,1,1
e4d4e1f34f44dfc1e538b89b1b579cca,9000,79,5,1
388afdff78d1b2c9df362c3568283965,7548,557,1,1
6abef3330ead59df826524eb7c2fb928,10554,97,1,1
51508d3b300b35c8ef504e5f6e4b091e,7548,78,3,1
1b0dce7d614c57ad2f8bdb91cc7cedc6,28017,299,1,1
1bbf9c0f05d5d34d9ea52311d7026ba0,50070,299,2,1
a113be2f50455e9f5daf63e8bb777142,23424,299,1,1
9d3977cc8764367061036c52a9781360,8080,298,1,1
48b9e2ed38070fc2013b38ca1355e65a,8099,557,1,1
21c0b49094716377fbbe1f225b1b8bc1,9943,557,1,1
faca8d65ef88ad041d500f89903c9269,8139,557,1,1
5cfd7d2f757c1721d799067bc4722649,9943,79,2,1
9a39ae6fea44fcb1d3b22b6057b47485,8139,78,1,1
90c65931f5451b4e75af87f7b75e7615,82,296,1,1
955ce7a8da0fd45d388281ac721a8907,5900,298,1,1
5a8793929277462c211c891548bc714a,4040,298,1,1
4a7b279fc79b3770e42b8d0ecdb2d511,444,557,1,1
16ed1c90819cba33bc48e953e7733c81,444,78,3,1
3b15e146735e6dc300807e4b0d0ab3ce,28017,299,1,1
31963220448cbc664f32a14f21f4483c,8081,557,1,1
cbdb24849a4fbfcd01a2e4d6a8da14ff,8081,79,2,1
4437ac3cdb5c757cc57cb6c0d01095fc,27015,58,1,1
d4040798f696b77237267ff99278a370,51106,299,1,1
698bfc4a67f382196983f30b531971be,1400,298,1,1
a859237defcd3725f5f7cdd1036281e8,4022,117,1,1
9a97d48706ba0d66e626f38bac8e1d53,8090,298,1,1
973b9e63d6bacf979a52f70d43f0348b,7657,298,1,1
c59f6524d4480ee2475c4e255989da93,55553,557,1,1
b689da5eb1f30e3b05f441911c5d1134,88,296,1,1
2b49a86bc4ba30058189608b86c82b44,8888,297,1,1
b16cc6e0c1666e6b9afbb44ac106371c,636,557,1,1
a36ca7cbc15bf8c851508f02aaee75cb,13579,298,1,1
3fb21594c836796cb1e4437ff3a2134a,7548,557,1,1
6101a4404a337435775d63d76863ac4b,7548,79,2,1
77c1092dfcb21695bf5a1b982321867c,25105,299,1,1
06691444098c25e4520343baf516fb63,4064,557,1,1
6087cade070060318302e706873ea9e8,28017,299,1,1
a24bba684094591e808d2b03f3e2091b,1883,79,1,1
de0cd348ae8d669db6670f1ab21c9b37,9943,557,1,1
66849854b8d321e2a772461fedf97373,9943,78,2,1
8fe709118070990a2f72f9eb97fd6e04,9443,557,1,1
0b85ed4068a7dbd847611bdfc7241c45,9443,79,1,1
62b332261e5bca1de253c1527eddb500,1234,117,1,1
b15bc3ebbb20e2f743c2331b8c5b8074,995,557,1,1
795b948193514162c99e1feea4f5fbe5,1471,297,1,1
743953dbbfabe25ff85b3363d9d32900,443,557,1,1
0b2a0c4b7977beff1c6f097ec81b2913,443,79,2,1
e84c5b7b6c1c00e54074ea87e2229613,2082,298,1,1
d2decc9b317576f4e893f221a0a58104,4040,298,1,1
c99f399413e7784534eb1d78d37fcded,8112,297,1,1
57a42c1bdf1001aff49a5ba5a3a23db6,8089,557,1,1
8186bdc2afcb267869e2e5c5a68e6ea2,8089,79,2,1
e25f97658160abecbb3e9554d95c0946,8060,297,1,1
83045e75eeac4b00c013b8b6e4011fbc,5900,298,1,1
3883c8eb7f7bd86e96f83cca2a1f1a6b,102,62,3,3
aa79dd0985d5dabec9d1dd8c596e935d,1234,117,1,1
29c7ad1866a231805178f0b21d9c519c,2379,124,1,1
9e546d1b2c069face52f86b461e2503c,1471,298,1,1
04d777998ba2399b53224320cd5b968d,5560,298,1,1
928e161b29bf0fe196d4dfbc32742891,2087,557,1,1
d51ff41eb4dbf8df172b47baf8749e81,2087,78,3,1
ea1b210b7198b2e186b9d870068e7bc6,3790,557,1,1
6890671fde71bd74dd7980784bacc690,3790,78,1,1
f695e9d99f4210620416835a583bf749,8889,557,1,1
20152629220a1fd6093985ab7a75dc23,8889,79,2,1
a2cb7d263706cf8fc2487795b40999f0,443,557,1,1
7c0d2e43b16c2b711c88c642666464e6,443,79,2,1
368c31b3909d51d7c91a3fcc9dc72663,2086,297,1,1
bec136e4b6b591e3bc78a51209f8d4f5,51106,298,1,1
bfe1e0ca0dcd26a6300039d7d69165fa,8089,557,1,1
8009dbc9519ee62ae96794175094e5dc,49,52,1,1
f1b9147a38630c135cff13d4d1d72446,554,95,1,1
ea9ab4ddcabd27fc98460072b7e94b61,8089,78,1,1
ccfa1d762bdb7d36d9acbb3fa7cfb97e,9944,296,1,1
63ff89d9350dbf4a199bb2983717ce47,1311,298,1,1
db518daaefdab3c84a22e2ae7a0f02db,8086,297,1,1
7f012694beab5e4243f68228ed649e4b,1234,116,1,1
613c1061b8680cc6db6a12279581ee87,3749,298,1,1
8cfbee933c8f64bddfb675d6a3aceb9c,82,295,1,1
2c1ffa73b6cfd8f8162608b69c0409a9,7777,298,1,1
39fb3f1b4d7337642b8bb5e4781ef59e,9002,557,1,1
ecddde3ac83ac5f806558c9ff4d2353a,9002,78,3,1
9d1056cb0913781e6362da1c452d61ca,80,293,1,1
ff48f8bcf360f7382d2e79e5e41bb0af,1883,79,1,1
d194afefe66d87022c9d9999837b61a7,8080,298,1,1
2bddd395a64ac3193456c64c791e6f8a,445,91,1,1
79f86025f4d896d266ba75e517f57e7e,25565,60,1,1
53a5a0c8c0a3dbdcd30f76858dd79b79,25565,62,1,1
40d283dea50ffce755588218931d82fb,55443,557,1,1
bc45bf52d69d0309dbcf6769f224dc6c,55443,79,1,1
7387178b6fb98ea7884dd883e72c8be6,445,102,1,1
1aa9a7dc68a9b76921590c30b9946618,8060,297,1,1
0991fe881bbeba818fe04bd1b2bada03,27015,58,1,1
524530ea33528f7a53e0396bef0cf5ff,8888,298,1,1
7a536d07b65e753dc4bd42f1c0072c9b,8010,298,1,1
9e2bd37f184853a69c6a913c41d2b58d,4840,99,1,1
ad71d547ede5240dd837a65a78825999,8554,96,1,1
22d00af52a0775f90a3f137ee33deff4,88,294,1,1
109bb7a28ee5568b08c7b255fd864c37,8112,298,2,1
612f7ba73b69fd5516e8368f4d14d45c,7474,297,1,1
cad45afe0a54d45820c9a9625657d7fb,2083,557,1,1
798ed2e8b960a30711e0aa06fb7f34bf,2083,78,1,1
f604096c4ef76b97115500ea03d9de87,23424,299,1,1
20135e02c4a2d2ae571377574ea8da33,8140,557,1,1
fb15706d9a48958bceb2e7defda6aeda,13579,299,1,1
7b649c37d4d2db524d774f8ddb37cba2,8140,79,2,1
b301f96957207f6873fffc3d1fe25d27,4567,296,1,1
8b50d6b96659d76fbfc721787c77f19d,9191,298,1,1
c36f647996ff71bc37e7e99ad729f399,13579,299,1,1
9a57df0ad66860df5286d97b88b193e3,8443,557,1,1
c28c535b3cb6beb663aa659f066d98fa,8443,78,2,1
2d5424aab00ebc887d385d6212586b97,9418,89,1,1
e1133c07f67a5f1caabad2b5596b2185,23424,299,1,1
0f9de535f9bcafaafaf0061e8a57d0b5,3689,298,1,1
af513f8a88293a08101ac36dc3ef8287,25105,298,1,1
8a939242c670c8a201c8863efbd91e66,9000,115,1,1
1b5d16edcaa5ddebfceda6a7cb188282,9944,297,1,1
7032e258c23ced133692a3e54790c4ed,3749,298,1,1
a46448d93f5e250b16f908c136f0a204,8889,557,1,1
61ec43ed86e322c81629ff1a4cd99347,8889,79,3,1
0efd8002706f354909f3b4b99a1f7638,84,296,1,1
f50bbaa1db919fb64fb591474058893b,636,557,1,1
3d06896ebc8955ff38fa98da3c639d0a,8080,298,2,1
eb3c9b62d28a7546f9cdd3701b137e25,9418,89,1,1
ad4c31204ed1cf02a5103475fb5897fc,5000,298,1,1
c49d3375fd64dcc00eb423496921de30,82,296,1,1
312acc599e6940b77ec3c4ff7ffb50f8,8080,298,1,1
7c26e4a1c9cbf7b1cd955b3eac1ab2e0,2086,298,1,1
43b83957be46599fd44e58d8a9bfbe4d,8333,166,1,1
ead19b8706d9a2aebd82baf62c15bb03,49153,121,1,1
3edb8bc1978f0da46a77d94a9d933bb6,8010,298,1,1
24fa4471efcca7ead1cd5409a1d9a62a,8009,557,1,1
6887892a9e88aa868f0b58445725b24a,8009,79,1,1
cd47e6aec3dcf1b9904f044a81a5a4fa,465,557,1,1
6f660145ee1780b94a0d1886ef3039f2,49152,118,1,1
6841cb68218cb70530096497562680bd,9000,116,1,1
585cfeada33dd9f5cb4d24d804a1a5e8,4064,557,1,1
da7d45d7578cf7773d00a77717ec5654,28017,299,1,1
b73030cd3e6f582fe14e8a38b61a52b9,13579,299,1,1
fde57317c22d77d7b25b75d72c2ddd51,7071,557,1,1
d0c4fbf40da468fdf17316b607ac438e,7071,79,2,1
bfa297dd9e4919d4de0625627aff3c6c,3128,298,1,1
40f22819851fb4194434b965faf58838,8060,297,1,1
f0bf5074aba3c57fd4d824d361f7d532,4664,297,1,1
5430f6880099ff19a3e4d83d820c97e3,7071,557,1,1
a1f512bb64eda729324bed421937fa3f,7071,79,1,1
9e700002f048e596803f6d608c442a7d,8090,297,1,1
d867a4eca41bc54cfa97d00a3207aff2,8139,557,1,1
ecaaa3c4b788e6d5c150ad011eb80651,8139,79,2,1
0f170fab8f705fb76192c66e6ba96119,2379,123,1,1
a37b5ef4c5a20544e0e7ab5060257dae,2375,298,1,1
01721da8e2ee5ca4fc7df9933516e7e5,27015,58,1,1
9a7c4f870a36fc5723e27c58d935c973,995,557,1,1
918c32a820de63994ff87491db64b7ee,3001,557,1,1
ac54b3ba32777ca38bcde59cb9e37b48,3001,79,2,1
7a1273fbf4c24ea7f941355dac618ab0,102,62,5,7
73a689e536b5f1c69f25186a354c1bab,50070,299,1,1
cbd615490a468e67060a55259dfa88fe,2086,297,1,1
6d430f702c518322d6c1536548a153e1,5984,111,1,1
a699a0d480e21c4c5719dbb8f2e97197,8090,297,1,1
76db61040ac50c4775aefe69d0c83f72,8000,297,1,1
31b16deab205f13b55e6ca5efc4a1add,5357,298,1,1
e6e5958a5821bb8fa31e809f348ae015,8139,557,1,1
cc497d42baea1bf45a0ab138d19ebfcd,8139,79,2,1
4974bbee38cbe00fa12172dc067c1766,8554,96,1,1
75551c29926e0eead1e747ed884c27f0,995,557,1,1
97d4e94b39268e0bd7e8ac6610a652e4,25565,60,1,1
27e367c8fd044433a132bbd29afbd271,25565,62,1,1
6b84e75fc348d4cc2241ecbe2901919d,4664,298,1,1
952ed8ce3ed18e4c5f8e00ec55798d6b,8010,298,1,1
ea2939307e19de03312e7f0e6c38e9c3,9443,557,1,1
e5a56b32278deb5bfdb2a373f5cf6571,9443,79,3,1
08ba8f8165d7b4f75254f50e9171d93c,9443,557,1,1
396a6301c1f75ca7a2590e4da253e759,9443,79,3,1
1c0ddeb2a631b95775bafdb711ccc0bc,5560,298,1,1
b46c81e312581f6b04342e15803c41ad,8139,557,1,1
00a50d5bcf2f1c047c75a9083309878a,8139,79,2,1
bf72e604c828a59999fcccfab52b03bb,1883,79,1,1
e2645e2ae511becd38246d8ae24e19a4,13579,298,1,1
1d592b735dd749456e0510f2ffdecc8b,4567,298,1,1
81e44ffa2215bc4507c1d186bd0fade9,83,296,1,1
dac2a55e7ba07620c8a18a78f4ad40ae,4664,298,1,1
0a496dbe1d7f2ba9bf406ca29e565384,55553,557,1,1
646dc9b69d94ba743ea607bace7c61e6,55553,79,2,1
d7025b31d4160a2edd2097ece5b02c22,631,296,1,1
b13b179aa8aac8d1cf369ab993d7a047,10554,97,1,1
d7d31c452b1268788fd750ab237f1e81,2086,298,1,1
eb8e5820a1a0e7bab7af14ed52e1cfc1,8889,557,1,1
5fb42c2759b6b4adb4396fa51259e9bb,8889,79,1,1
be948d75940cfe295503c63d123d09f0,81,296,1,1
5b8846f4ee2ddca1e80e5a96797d018c,4022,117,1,1
21b48e2f80e330bf22adb0f82d7ff121,5900,297,1,1
a17e82f5bff0cb464ce44e9c0d3723c4,8090,297,1,1
2db2e07625871071b0c308ff6c38437e,9443,557,1,1
9e8bfa35c8dc4ec41235958e12d0c627,5985,298,1,1
982ccbaf8b7dd00eeb4a6a092fc74175,6664,298,1,1
e607eba68ceccb7aea3525aaf45c2053,2375,298,2,1
65b3d29790ba9aa810372b37786d31af,8009,557,1,1
34306bb48426508da41f2d499456f11c,9000,557,1,1
141f1225a74be31bc1f0e7a91e160f2a,9000,78,2,1
955917a4f43097a5446b57ddb31fe264,81,296,1,1
5d20cf88e95597a1021412849143618d,2379,123,1,1
0f1034a23b58405c40256e46129ab132,8800,298,1,1
643771a9bb96d19c905a813b63ca9292,81,296,1,1
b0a8e1267a24ed0820c357f84d1097b7,443,557,1,1
0e2bf2f41cf45068059539a3744c22ba,554,95,1,1
fc2d8876f418b2f7348dca8f96c422d8,50070,299,1,1
f55b7e1d74742b4c1fbd055b07b727c4,9191,297,1,1
3b677aba0d89f9bad904968383dadaad,8443,557,1,1
3381190d932e99a76dcff27b5246a170,995,557,1,1
457747bd9eb9a8882b07e7ebc12d6ed4,8443,77,1,1
3811cf78a8a48a3247929ef7c012481a,3749,298,1,1
9e59490cdca88b1035f3c97e732f9939,8000,298,2,1
ec3719581778352474a2f66911f76137,25565,59,1,1
5f1c2ca842acaeef42eb3a740c6836df,25565,61,1,1
61b90b472141f7d62b0b1f59e1a2f8ce,4782,298,1,1
12c1a96605e01a764b7ec29cc687b967,102,62,4,4
63c5d8e7de54d557131be1e719810590,4664,298,1,1
6c22ff1937670b03526c92f603c3a425,25565,60,1,1
a5b0f4047a987497feca764a71e745a5,25565,62,1,1
9f7ae740219a16c6b795eef87cf09e05,51106,298,1,1
d11f49cc459ef1bf9276260d5d4de558,28017,299,1,1
f0613a8480a31e15f3b8f85f52502ccc,10000,557,1,1
6bcd6e3bf2c57235f6d2b479fc96acc9,8554,95,1,1
2a431a1baff2fc01b1480c4434a5893c,8080,298,1,1
f66b598c736bce12ce3b0ed77aa383d2,10000,78,3,1
77f4a8f483500bae29433a629d2e3f3a,16010,175,1,1
a301c45fb744ad61f2341b3caa58aabb,50070,299,1,1
904fd34536c872551a3bc60d21e9bf20,8334,298,1,1
27c7b5253e3914f45b4566b2bab389fa,84,296,1,1
6de8c8911abefa16fe335adc21f0a0b2,311,557,1,1
ebbc009695b0e3bc770ca3cd8350ff2d,311,78,4,1
0ebf70e236f4c88d8a1d9658d0bcfb7c,8880,557,1,1
6ce89165ae414307664ac0df58dcf1b0,8099,557,1,1
6230d5dc56d0ae66a5c7bb578a84f080,8880,78,1,1
75e710c68013691ed7bc235bc7bb221f,8008,298,1,1
5878659aec5574b89dac8ae367482c89,1400,297,1,1
d10b6c6114f380be095ac73ed82ff85d,8089,557,1,1
a8ebacc76a564f431e559bea90cd9d15,8089,79,3,1
a8b293f03e06a4f0d1d1e02584e97d06,9200,298,1,1
06c0460326d4cc8993a9090f0da42790,2087,557,1,1
6a2ff30a0d63e7b870394855912d7d83,2087,78,1,1
7502c8f4f1a1a1d4aa2af342577c3cfe,49,52,1,1
b82c08c9bc6931d0af8a6c9c08f080c6,8060,297,1,1
0b9e3c4b7c120e106f0c773592fa7f8f,8081,557,1,1
1846bf8df088407df0cf3d3f0bec21c1,8081,79,1,1
6f8f56e0e9fac21911b2c2ea6eebd7fe,8333,166,1,1
dac7a60b0644e38553c56c95daf74669,443,557,1,1
ec550b91fb843a1f5b89d50526afe20c,443,79,1,1
4add235973c6dbd24df7a1264f56ba90,5000,297,1,1
af549cc5a99e9148048fe433b1f31c31,4064,557,1,1
